symbol,negative_total_20251031,negative_far_from_zero_share_20251031,negative_mid_range_share_20251031,negative_near_zero_share_20251031,negative_total_20251103,negative_far_from_zero_share_20251103,negative_mid_range_share_20251103,negative_near_zero_share_20251103,positive_total_20251031,positive_near_zero_share_20251031,positive_mid_range_share_20251031,positive_far_from_zero_share_20251031,positive_total_20251103,positive_near_zero_share_20251103,positive_mid_range_share_20251103,positive_far_from_zero_share_20251103,round_lot_20251031,round_lot_20251103,treated_to40,treated_to10,group_label,group_order,actual_transition,y_pre,y_post,delta_y,outcome,display_name,side,family,transform
ABL,4.88974470464004,0.7317073170731708,0.24512195121951222,0.023170731707317066,4.991471801925722,0.7045454545454546,0.27056277056277056,0.024891774891774878,11.878501770296293,0.011546184738955816,0.08132530120481926,0.9071285140562249,11.544129048393145,0.011230697239120261,0.11324286382779598,0.8755264389330838,100.0,100.0,0,0,stay100,0,100->100,0.011546184738955816,0.011230697239120261,-0.0003154874998355546,positive_near_zero_share,Positive near-zero share,positive,share,signed
ABNB,0.5795533479436665,0.7653068834364981,0.2112014318741144,0.023491684689387678,0.7604040576574774,0.7518604266578469,0.22597982470646596,0.022159748635687072,1.4027014955748944,0.009428729894620078,0.09339372650520734,0.8971775436001725,1.720748987098548,0.010669394913767892,0.10176118094124523,0.8875694241449869,100.0,100.0,0,0,stay100,0,100->100,0.009428729894620078,0.010669394913767892,0.0012406650191478137,positive_near_zero_share,Positive near-zero share,positive,share,signed
ABOS,18.61333791090894,0.6414342629482072,0.31075697211155373,0.04780876494023904,16.857070322416856,0.7108433734939757,0.25301204819277107,0.03614457831325301,43.7524675993477,0.013559322033898305,0.13050847457627118,0.8559322033898304,26.538038419226535,0.007653061224489797,0.12244897959183675,0.8698979591836735,100.0,100.0,0,0,stay100,0,100->100,0.013559322033898305,0.007653061224489797,-0.005906260809408508,positive_near_zero_share,Positive near-zero share,positive,share,signed
ABP,3.860681815473708,0.8666666666666667,0.1111111111111111,0.022222222222222206,1.4367036860045206,0.853846153846154,0.12307692307692306,0.023076923076923033,9.608808074067895,0.0,0.0625,0.9375,3.2602122105487203,0.0016949152542372588,0.07627118644067797,0.9220338983050848,100.0,100.0,0,0,stay100,0,100->100,0.0,0.0016949152542372588,0.0016949152542372588,positive_near_zero_share,Positive near-zero share,positive,share,signed
ABSI,3.6050499655742656,0.744578313253012,0.23855421686746991,0.016867469879518076,4.184674222627431,0.6797839506172839,0.28703703703703703,0.03317901234567899,8.886665336825239,0.010752688172043005,0.09579667644183774,0.8934506353861194,9.836890446940178,0.012309207287050703,0.13211882488101098,0.8555719678319383,100.0,100.0,0,0,stay100,0,100->100,0.010752688172043005,0.012309207287050703,0.0015565191150076988,positive_near_zero_share,Positive near-zero share,positive,share,signed
ABTC,19.634500542125693,0.817510729613734,0.16291845493562232,0.019570815450643778,6.473780019431301,0.6729081334113517,0.29959040374488005,0.02750146284376828,30.01297730937119,0.009658580413297395,0.08995956873315364,0.9003818508535489,12.796037978723776,0.015689757252812315,0.10657193605683837,0.8777383066903494,100.0,100.0,0,0,stay100,0,100->100,0.009658580413297395,0.015689757252812315,0.00603117683951492,positive_near_zero_share,Positive near-zero share,positive,share,signed
ABUS,7.494162980960878,0.6626139817629179,0.3100303951367781,0.027355623100303934,7.329672375279227,0.7028571428571428,0.26971428571428574,0.02742857142857142,18.769575368728763,0.01274271844660194,0.11165048543689318,0.8756067961165048,15.438384214445275,0.016277807921866515,0.12316874660879,0.8605534454693434,100.0,100.0,0,0,stay100,0,100->100,0.01274271844660194,0.016277807921866515,0.003535089475264576,positive_near_zero_share,Positive near-zero share,positive,share,signed
ABVE,6.2943039150520805,0.6859504132231404,0.2845336481700118,0.0295159386068477,8.50031237410156,0.7022749752720079,0.2670623145400594,0.030662710187932738,8.724336241170182,0.01959114139693355,0.13884156729131175,0.8415672913117547,11.838219409233428,0.01775568181818182,0.14275568181818182,0.8394886363636365,100.0,100.0,0,0,stay100,0,100->100,0.01959114139693355,0.01775568181818182,-0.0018354595787517317,positive_near_zero_share,Positive near-zero share,positive,share,signed
ABVX,5.967383604317369,0.7432432432432433,0.23479729729729723,0.021959459459459454,3.9724413501010063,0.748753738783649,0.23197075440345633,0.01927550681289463,9.824678862063054,0.008891928864569083,0.10499316005471956,0.8861149110807114,7.818144790727206,0.009456264775413701,0.10097939885173929,0.889564336372847,100.0,100.0,0,0,stay100,0,100->100,0.008891928864569083,0.009456264775413701,0.0005643359108446176,positive_near_zero_share,Positive near-zero share,positive,share,signed
ACAD,3.424266960319485,0.7152985074626865,0.2507462686567164,0.033955223880597005,2.721245157009784,0.7290529090566749,0.2443984183769535,0.02654867256637166,7.1884051935662026,0.012619978670458573,0.11517952364024171,0.8722004976892996,5.7939823452206065,0.01335337813937035,0.11319419879731164,0.873452423063318,100.0,100.0,0,0,stay100,0,100->100,0.012619978670458573,0.01335337813937035,0.0007333994689117766,positive_near_zero_share,Positive near-zero share,positive,share,signed
ACB,2.8706833277454082,0.8409090909090908,0.1590909090909091,0.0,1.1883207579239858,0.7313432835820896,0.23880597014925375,0.02985074626865668,4.82796741484455,0.013513513513513507,0.06756756756756756,0.9189189189189189,3.4467214023367356,0.008576329331046306,0.07032590051457972,0.921097770154374,100.0,100.0,0,0,stay100,0,100->100,0.013513513513513507,0.008576329331046306,-0.004937184182467202,positive_near_zero_share,Positive near-zero share,positive,share,signed
ACCL,6.316549533070184,0.7860082304526749,0.19753086419753085,0.016460905349794226,4.587492518293978,0.6818181818181818,0.3181818181818183,0.0,11.151439299123904,0.0046620046620046585,0.08624708624708625,0.9090909090909091,8.757940262197595,0.0,0.09523809523809523,0.9047619047619048,100.0,100.0,0,0,stay100,0,100->100,0.0046620046620046585,0.0,-0.0046620046620046585,positive_near_zero_share,Positive near-zero share,positive,share,signed
ACDC,6.943091477496197,0.7519853390348198,0.22541233964569335,0.022602321319486855,3.107027472905162,0.718331226295828,0.25486725663716814,0.02680151706700377,13.568081635009365,0.010940919037199124,0.12410128165051582,0.8649577993122851,7.047571039047336,0.011481440196187714,0.10533942704269311,0.8831791327611191,100.0,100.0,0,0,stay100,0,100->100,0.010940919037199124,0.011481440196187714,0.0005405211589885901,positive_near_zero_share,Positive near-zero share,positive,share,signed
